    RA_ICRS         DE_ICRS        Plx        pmRA      pmDE      Gmag     BPmag     RPmag    e_Plx 
      deg             deg          mas      mas / yr  mas / yr    mag       mag       mag      mas  
--------------- --------------- ---------- --------- --------- --------- --------- --------- -------
 56.24202929244  23.14280809103     0.4178    -0.904    -2.096 19.645885 20.227331 18.926626  0.4364
 56.25688756768  23.14643647763    -0.8162    -0.553    -2.595 20.236425 21.099487 19.246109  0.7953
 56.24616767919  23.14548349562     0.4879     3.594    -7.289 20.731627 21.427433 19.538443  1.6265
 56.35660370599  23.09643176707     1.3644    -0.139     1.853 17.423502 18.270813 16.536890  0.1099
 56.34423864556  23.10453998408     1.3135     5.658    -4.148 17.792505 18.896263 16.768670  0.1434
 56.35367879620  23.10731722974     1.2288    -0.439    -6.761 18.502089 19.894506 17.350930  0.1942
 56.36210379170  23.11469791705     6.7335   -18.307    -6.603 11.850533 12.360465 11.160970  0.0160
 56.36561243104  23.11081517802         --        --        -- 20.763037 20.003296 18.230059      --
 56.36753561964  23.11272767902     0.7091     1.814     0.821 19.623106 20.129341 18.880620  0.4405
 56.36198090208  23.11497230988         --        --        -- 16.694633        --        --      --
 56.36948186497  23.12224632079     1.3280    -3.542    -2.701 19.766954 20.736792 18.846033  0.4947
 56.36086168628  23.11548405562     0.5632     3.081    -9.598 16.836414 17.189737 15.950227  0.1027
 56.35225679377  23.11075470968     1.4712    -7.685   -12.718 20.145977 21.275900 18.868391  0.6573
 56.36335913221  23.12040840305     0.1375     6.356    -7.359 20.118720 20.494747 19.495584  0.6160
 56.36087166374  23.13308147957         --        --        -- 20.945707 21.771965 19.872849      --
 56.31621796013  23.10073737104    -0.6963     7.133   -10.063 20.242744 20.720549 19.440514  0.7255
 56.32232022334  23.11453916142     0.0049     0.222    -0.031 20.423504 21.021482 19.501383  1.1007
 56.33057524063  23.11904482372     0.3542    -2.829    -7.218 19.124763 20.228567 18.055899  0.3682
 56.30268920271  23.10724221759     1.9742    -2.095   -10.383 19.254808 20.831112 18.038233  0.3444
 56.30155981495  23.11241361812         --        --        -- 20.874947 20.714020 20.613237      --
 56.29941742340  23.11468275799     2.7800    -7.482   -36.171 14.418062 15.087895 13.628080  0.0233
 56.30857186832  23.12255447582    11.6707    71.228   -79.908  9.604366  9.957271  9.082873  0.0184
 56.33413523967  23.11924568938     2.2022    12.945    -3.512 20.511292 20.253912 19.265162  0.9560
 56.34527890120  23.12472132427    -0.9442     1.103    -0.818 20.375540 20.273483 19.936190  0.8445
 56.35618284331  23.13220517752     0.9487     4.090     1.771 18.271172 19.263664 17.275816  0.1664
 56.34939739118  23.13534501341     0.5848     4.843    -5.671 16.145136 16.602093 15.506454  0.0516
 56.32152701186  23.13241514306     1.6530    12.075     4.492 19.560028 20.975487 18.355333  0.4455
 56.32585722893  23.13381114282         --        --        -- 20.630648 20.764140 20.126514      --
 56.34226122248  23.14026937793     1.4861     1.286    -0.768 19.257630 20.621498 18.129032  0.3909
 56.38779487452  23.13869418907         --        --        -- 21.103373 21.576519 19.875620      --
 56.39210257267  23.14368471258     0.4559    26.551    -8.710 19.050611 19.928840 18.183804  0.2893
 56.38319411029  23.14330975109     1.2325    -1.660    -3.058 20.661417 21.218597 19.753530  1.1072
 56.37342025423  23.14446664716     0.3579     0.358    -3.985 16.559532 16.978039 15.964191  0.0627
 56.40720479757  23.14905957820     0.3599     1.220    -0.381 17.881996 18.302536 17.297930  0.1292
 56.39484329189  23.16015948459     0.1607     1.505     1.193 19.216810 19.894232 18.466553  0.2983
 56.39770376662  23.16324751940     0.1889     1.320    -2.225 20.116587 20.636953 19.330320  0.7114
 56.40274104775  23.17157986427         --        --        -- 16.073760 16.151247 15.294792      --
 56.36479075761  23.14969637287     0.4236    14.112   -17.525 18.958380 19.505160 18.278114  0.2547
 56.37653396225  23.15169242911     0.4267    -1.246    -1.200 20.075481 20.626486 19.404142  0.5576
 56.36447901372  23.15387077359     0.3328     2.437    -4.119 19.460678 19.966760 18.833805  0.3586
 56.36905476414  23.16333495063     1.1512    28.567   -33.467 16.234945 16.800865 15.525558  0.0488
 56.37512421137  23.15053246452     0.6012    -1.650    -4.089 19.625374 20.690907 18.481054  0.4522
 56.35271286848  23.16153606805    -0.6882     1.147    -4.826 20.235287 21.081232 19.042390  0.8396
 56.36554816906  23.17021124802     4.2474    14.251   -36.545 15.424388 16.827976 14.264625  0.0471
 56.39189343678  23.16973054675     0.8058     0.212     0.396 20.396536 20.877834 19.455893  0.7927
 56.39928042443  23.17236082083         --        --        -- 21.032297 21.803827 19.596321      --
 56.39089033029  23.17458008060         --        --        -- 20.969000 21.516933 20.176800      --
 56.39188900629  23.17549839385         --        --        -- 21.215115 21.129728 20.302305      --
 56.36354253898  23.17471257149     0.9915     0.615    -0.836 19.660248 19.932860 19.115364  0.4288
 56.37282172710  23.17811155231     0.9563     1.404    -1.749 20.069159 20.482872 19.511492  0.5526
 56.36184547924  23.17517709967     0.8753     4.173    -3.455 19.317461 20.536346 18.236523  0.3433
 56.36556600809  23.17467751237    -0.2230     0.181    -0.468 18.346487 18.545671 18.045849  0.1627
 56.38449332486  23.17916445233     0.5524    -1.441    -2.673 19.926105 20.456198 19.309889  0.5126
 56.38547489924  23.18211884903     0.7573     3.128    -4.271 19.474272 20.627895 18.372913  0.4043
 56.37359838946  23.18357789555    -0.8047    -7.042   -10.507 20.525871 21.648645 19.304310  1.0209
 56.39167613726  23.18501072439     7.3915    19.867   -45.281 17.110922 19.046177 15.804014  0.0873
 56.29388419019  23.12713355340     0.5712     4.913     2.422 17.556734 18.142416 16.844751  0.1057
 56.32435593467  23.15942596106     0.3082    -1.259    -2.734 18.825466 19.357204 18.155817  0.2312
 56.32622841249  23.16543480838     0.7135     3.969    -5.542 15.810458 16.325250 15.129964  0.0428
 56.31706696429  23.17149649784     0.4292    -0.496    -0.387 16.400736 16.857428 15.768055  0.0611
 56.28901500661  23.15835681067     0.9830     0.790    -4.629 18.427433 19.596458 17.367630  0.1986
 56.29064637490  23.15531764937         --        --        -- 21.095228 22.262080 19.813437      --
 56.25445855284  23.15645156216    -0.3143    -1.948    -8.806 20.467869 21.408600 19.179598  0.9256
 56.26340605645  23.16063016880         --        --        -- 20.933075 21.336065 19.409496      --
 56.27594248445  23.16569095621     0.8782    -0.433    -1.793 19.112957 20.298840 18.134779  0.3131
 56.27878327455  23.16816766622     6.7959    13.713   -66.836 16.086285 17.475353 14.932529  0.0553
 56.30523292193  23.17393356681     0.8172     0.777    -0.938 19.094383 19.510780 18.545506  0.2924
 56.28275997748  23.17837137894     0.6159     5.866    -4.081 14.552751 15.145376 13.814945  0.0258
 56.29057599248  23.18738532528    -0.7109     1.128    -0.361 19.876528 20.610014 19.156784  0.5855
 56.34273310399  23.16866313369     1.2341    -1.230    -2.852 14.664143 15.131039 14.028447  0.0263
 56.34044117385  23.17012302427     0.5420     4.438    -7.768 17.819672 18.545680 16.955116  0.1316
 56.32732221767  23.16713094022     0.8590     3.879     0.889 14.427110 14.832656 13.827211  0.0231
 56.32654340730  23.18195336745     0.8207     1.433    -1.481 18.981150 19.761520 18.141108  0.2742
 56.33371149329  23.17444031372     0.9238    -0.940    -1.537 17.421593 18.285954 16.539036  0.0996
 56.32726373185  23.16673989128     0.2504    -1.065     0.137 18.989510        --        --  0.3823
 56.34085787803  23.18325163997     1.5712   -13.782   -11.462 19.667692 21.376776 18.424082  0.4771
 56.33131107840  23.18815288522     0.9497     6.246    -2.044 19.430540 20.667084 18.411867  0.3561
 56.33641375691  23.18527977746     3.1812    -6.828   -14.626 20.756237 21.010576 19.754297  1.2942
 56.34131950459  23.18921507050     3.4110     4.690    -4.749 20.523787 20.700197 19.501003  1.2805
 56.36313055634  23.18528965659     3.5757    -3.024   -10.703 17.063120 18.417522 15.921727  0.0813
 56.35409464215  23.19229202590    10.8500   -54.375   -48.614 10.457687 10.905817  9.851711  0.0144
 56.36954636702  23.20633959753     1.6442     3.247    -4.352 20.349281 21.146828 19.177128  0.8723
 56.31450250180  23.18025982395     0.2920     3.522    -0.101 18.556887 19.257494 17.782396  0.2202
 56.31300106340  23.18518491341     2.1928     6.120    -8.011 18.776941 20.468435 17.541790  0.2621
 56.30615690509  23.19761562074    -0.7173    -0.672     0.190 20.028660 20.864376 18.942043  0.6488
 56.33863290037  23.20097166175     0.7155     7.283    -6.511 17.015537 17.578032 16.292510  0.0885
 56.34205246544  23.20927367553     0.1749     3.494    -5.418 19.222124 20.422205 18.146706  0.3260
 56.33625813817  23.20362365666    -0.4728    -0.255    -2.744 19.757212 20.475452 18.950891  0.4898
 56.33587934491  23.19863296620     1.3763     5.105    -9.123 16.886621 17.746761 15.999769  0.0806
 56.34306892953  23.20461816527    10.9272   -55.647   -52.674  8.321405  8.640344  7.833584  0.0382
 56.34887329080  23.22539803246     0.4863     7.349    -9.556 20.243093 20.772413 19.019817  0.7489
 56.32817882562  23.22253470953     2.1101     5.656   -18.189 20.542517 21.038475 19.608215  1.3022
 56.32523955572  23.21017559814     4.1370    -0.463    -4.326 20.838333 20.969340 19.581085  2.4262
 56.33528698086  23.22030660833     0.8003     3.228    -7.535 16.891329 17.451904 15.963964  0.0875
 56.33382576659  23.22281271440         --        --        -- 21.037222 21.194471 20.126518      --
 56.19458801606  23.10834728883     0.1714    -1.024    -1.434 17.574541 18.110580 16.924100  0.1218
 56.17086533898  23.11923504331    -0.2805    -0.123     0.488 19.748390 20.192990 19.103882  0.5103
 56.17389534233  23.11035005092     1.2652     5.013    -5.075 15.282999 15.826983 14.578875  0.0385
 56.18336894624  23.13353698206     0.1662     0.487    -0.240 15.522208 16.200430 14.717022  0.0473
 56.13374654284  23.12619793772    -1.8909    -4.548     2.362 20.187883 20.963110 19.029123  0.8586
 56.14382124088  23.12619417323     1.0472    -0.021    -0.963 16.108398 16.649140 15.399572  0.0601
 56.13916570919  23.12928542193         --        --        -- 20.875530 21.522793 19.570772      --
 56.16310560697  23.12772594376     0.1296    -0.007    -5.177 18.732939 19.458513 17.981920  0.2504
 56.16765017518  23.12333771700     5.2460     0.249    -0.830 20.813704 21.700274 19.548388  2.0905
 56.16568098063  23.12363109148    -0.0633     1.110    -2.614 17.269800 17.765514 16.603292  0.1041
 56.16178599085  23.11987122886     3.4009    11.696   -21.698 17.186605 18.586462 16.032408  0.1079
 56.17030223353  23.13318863092     0.2728     3.507    -6.413 20.100018 20.697506 19.264446  0.8147
 56.16902246933  23.13695770144     0.0711     1.243    -0.739 15.819316 16.502426 15.019371  0.0471
 56.14387822183  23.13463391692         --        --        -- 21.591991 20.529827 18.556000      --
 56.15094654674  23.14327758897     1.6305     2.733    -7.523 19.805038 20.577616 18.648410  0.6166
 56.15103679455  23.14426738369     1.9592     0.917    -1.042 20.947378 21.222942 19.544980  1.7492
 56.16048521514  23.13602472706     0.7878     0.847    -1.489 19.383370 19.834684 18.743454  0.4657
 56.15550569037  23.13691613789     1.5251    -2.784     1.703 17.411402 18.512226 16.401410  0.1119
 56.16649645734  23.15087765507     0.0520     6.056   -13.561 19.871738 20.664282 19.164835  0.5625
 56.20773356643  23.11873203490     0.1926     8.502   -17.428 18.347110 18.780928 17.746570  0.2207
 56.21486452496  23.12430314025     0.3309     0.310    -2.624 18.941578 19.362432 18.307089  0.2858
 56.20712502673  23.13045192990         --        --        -- 20.660118 21.217080 19.468712      --
 56.20768726622  23.13513395560    -0.2941     3.831    -2.816 19.841019 20.397667 19.282228  0.6130
 56.19275589406  23.14324562628     0.9889     0.685     1.465 20.345295 20.830385 19.588142  0.8835
 56.20107151048  23.13865340203    -2.1563     8.578     0.207 20.203884 21.070877 19.067913  0.9773
 56.19890251577  23.14431121281     0.4171     0.344    -1.828 18.260326 18.794188 17.618614  0.1848
 56.20994832683  23.14151508472     1.4510    17.227    -9.793 20.245882 20.709452 18.697126  0.8955
 56.20695025848  23.14617123156     0.3930     2.333    -2.829 17.148630 17.551380 16.466526  0.1087
 56.21095811591  23.14198563287     1.6577    18.292    -8.532 15.106178 15.685431 14.375989  0.0463
 56.23113256460  23.13906000419     0.1139     1.162    -1.219 19.328728 19.980125 18.626862  0.3464
 56.21949872936  23.14361474292     1.0151     6.902    -8.780 17.392042 18.278555 16.502410  0.1184
 56.23576640593  23.15634250660     0.6530     3.923     0.598 17.202290 17.796326 16.459010  0.0964
 56.20999143796  23.15870468144     0.0380     2.345    -1.657 20.628057 21.039764 19.604977  1.6401
 56.22100222891  23.15354542354    -0.0059    -2.903    -2.017 20.040222 20.560402 19.028536  0.6908
 56.23073743680  23.16161881984     1.8740     6.762    -7.587 19.453950 20.485327 18.295961  0.4549
 56.22417057124  23.16458217811         --        --        -- 21.030651 20.455957 18.732607      --
 56.19915637685  23.15158273269     0.2144    -3.411    -1.918 20.596497 21.355917 19.592093  1.3685
 56.18847542600  23.15765087424     0.5558     1.315    -4.346 17.649857 18.207820 16.970121  0.1263
 56.19147115983  23.16560398188     1.0206    -1.220    -1.553 20.625319 21.442493 19.732548  1.3070
 56.21414624682  23.17226178558    -1.1483     7.431    -3.586 20.705246 20.711376 19.409212  1.6371
